name,percent
Mary,0.057848
Dorothy,0.030228
Helen,0.026051
Margaret,0.021539
Ruth,0.018943
Betty,0.016751
Virginia,0.015349
Mildred,0.013155
Elizabeth,0.012214
Frances,0.012069
Doris,0.011052
Anna,0.010748
Evelyn,0.010673
Marie,0.009548
Alice,0.009031
Marjorie,0.008319
Irene,0.008148
Florence,0.008047
Lillian,0.007554
Jean,0.007308
Martha,0.007229
Louise,0.00713
Rose,0.007041
Catherine,0.006839
Gladys,0.006446
Ruby,0.006415
Josephine,0.006298
Eleanor,0.006296
Edna,0.006103
Annie,0.005991
Thelma,0.00581
Ethel,0.005807
Lucille,0.005728
Edith,0.00572
Lois,0.005569
Pauline,0.005457
Hazel,0.005424
Grace,0.005403
Shirley,0.005141
Barbara,0.005024
Bernice,0.004735
Marion,0.004546
Beatrice,0.004393
Esther,0.004386
June,0.004314
Norma,0.004195
Clara,0.004103
Gertrude,0.00407
Ann,0.004049
Emma,0.004021
Sarah,0.003995
Rita,0.003992
Phyllis,0.003952
Katherine,0.003863
Jane,0.00385
Lorraine,0.003745
Geraldine,0.003721
Juanita,0.003721
Elsie,0.003697
Julia,0.003697
Gloria,0.003605
Agnes,0.003588
Bertha,0.003542
Eva,0.003362
Ida,0.003192
Anne,0.003184
Marian,0.003168
Laura,0.003133
Patricia,0.003128
Willie,0.003118
Pearl,0.003082
Viola,0.003042
Kathryn,0.003042
Vivian,0.002987
Myrtle,0.002925
Charlotte,0.002875
Wilma,0.002837
Nancy,0.002817
Vera,0.002816
Kathleen,0.00278
Bessie,0.002763
Maxine,0.002759
Nellie,0.002625
Alma,0.00259
Lillie,0.002567
Violet,0.00256
Jessie,0.002551
Audrey,0.002532
Stella,0.002532
Ella,0.002529
Minnie,0.002501
Wanda,0.002391
Lucy,0.002387
Sylvia,0.002375
Ellen,0.002366
Eileen,0.002354
Jeanne,0.002338
Genevieve,0.002322
Mabel,0.002318
Margie,0.002291
Leona,0.002265
Elaine,0.00224
Mattie,0.002202
Dolores,0.002177
Jennie,0.002141
Marguerite,0.002129
Lena,0.002101
Opal,0.002053
Theresa,0.002041
Geneva,0.001959
Mae,0.001926
Muriel,0.001918
Velma,0.001899
Georgia,0.001896
Blanche,0.001862
Christine,0.001816
Harriet,0.001794
Sara,0.001781
Eunice,0.001748
Rosemary,0.001742
Emily,0.00172
Carrie,0.001696
Rosa,0.001687
Loretta,0.00168
Beulah,0.00168
Joyce,0.001615
Joan,0.001612
Janet,0.001607
Jeanette,0.001607
Inez,0.001596
Hilda,0.001572
Maria,0.001544
Arlene,0.00151
Naomi,0.001501
Fannie,0.001497
Alberta,0.001486
Bonnie,0.001462
Dora,0.00145
Hattie,0.00143
Cora,0.001415
Lula,0.001409
Anita,0.001409
Madeline,0.001386
Carolyn,0.001367
Marilyn,0.00136
Verna,0.001356
Mamie,0.001354
Ada,0.00135
Constance,0.001343
Roberta,0.001331
Miriam,0.001312
Mable,0.001296
Sophie,0.001269
Rachel,0.001235
Marcella,0.001232
Olga,0.001229
Daisy,0.001225
Carol,0.001219
Flora,0.001218
Lola,0.001186
Bette,0.001183
Winifred,0.001143
Beverly,0.001131
Erma,0.001129
Rosie,0.00111
Donna,0.001083
Claire,0.001073
Estelle,0.001066
Olive,0.001061
Maggie,0.001053
Susie,0.001047
Peggy,0.001046
Rebecca,0.001041
Eula,0.001033
Antoinette,0.001021
Caroline,0.001015
Sadie,0.001014
Lorene,9.9e-4
Eloise,9.81e-4
Nora,9.77e-4
Laverne,9.73e-4
Fern,9.67e-4
Henrietta,9.37e-4
Irma,9.36e-4
Della,9.26e-4
Victoria,9.17e-4
Nina,9.11e-4
Regina,9.11e-4
Lucile,9.05e-4
Rosalie,8.85e-4
Billie,8.84e-4
Lottie,8.76e-4
Adeline,8.71e-4
Katie,8.43e-4
Amelia,8.29e-4
Jeannette,8.24e-4
Veronica,8.24e-4
Angelina,8.23e-4
Lydia,8.2e-4
Jacqueline,8.19e-4
Essie,8.18e-4
Nettie,7.94e-4
Cleo,7.94e-4
Sally,7.81e-4
Ernestine,7.59e-4
Angeline,7.5e-4
Dorothea,7.46e-4
Melba,7.45e-4
Freda,7.44e-4
Faye,7.42e-4
Goldie,7.42e-4
Lila,7.36e-4
Imogene,7.34e-4
Delores,7.32e-4
Ollie,7.32e-4
Adele,7.22e-4
Johnnie,7.2e-4
Isabel,7.13e-4
Bettie,6.97e-4
Lela,6.93e-4
Ora,6.93e-4
Luella,6.89e-4
May,6.86e-4
Addie,6.85e-4
Annette,6.82e-4
Jewell,6.64e-4
Jewel,6.5e-4
Effie,0.00064899999999999995
Susan,6.37e-4
Isabelle,6.37e-4
Carmen,6.26e-4
Leola,6.25e-4
Gwendolyn,6.17e-4
Priscilla,6.12e-4
Iva,6.09e-4
Cecelia,6.08e-4
Yvonne,6.08e-4
Sallie,6.06e-4
Janice,5.97e-4
Cecilia,5.88e-4
Reba,5.82e-4
Eleanore,5.81e-4
Etta,5.78e-4
Ola,5.62e-4
Teresa,5.62e-4
Selma,5.55e-4
Alta,5.53e-4
Ina,5.52e-4
Janie,5.5e-4
Elva,5.49e-4
Lizzie,5.49e-4
Sue,5.48e-4
Natalie,5.44e-4
Celia,5.43e-4
Iris,5.24e-4
Lenora,5.22e-4
Nell,5.17e-4
Angela,5.15e-4
Matilda,5.03e-4
Nadine,4.99e-4
Estella,4.94e-4
Helene,4.92e-4
Amy,4.91e-4
Francis,4.88e-4
Arline,4.72e-4
Annabelle,4.68e-4
Elnora,4.67e-4
Nannie,4.66e-4
Elma,4.63e-4
Carmela,4.61e-4
Elvira,4.61e-4
Ila,4.61e-4
Fay,4.55e-4
Frieda,4.55e-4
Virgie,4.47e-4
Carmella,4.44e-4
Elinor,4.32e-4
Connie,4.3e-4
Mavis,4.3e-4
Olivia,4.29e-4
Gracie,4.28e-4
Clarice,4.27e-4
Maude,4.27e-4
Mollie,4.26e-4
Bernadine,4.22e-4
Harriett,4.17e-4
Rena,4.15e-4
Dorthy,4.12e-4
Margery,4.1e-4
Eugenia,4.06e-4
Lee,3.98e-4
Edythe,3.9e-4
Leah,3.88e-4
Flossie,3.81e-4
Myra,3.75e-4
Zelma,3.74e-4
Rhoda,3.72e-4
Sybil,3.71e-4
Winnie,3.68e-4
Millie,3.66e-4
Concetta,3.66e-4
Aileen,3.63e-4
Cornelia,3.63e-4
Neva,3.62e-4
Yolanda,3.61e-4
Frankie,3.6e-4
Josie,3.59e-4
Joy,3.58e-4
Odessa,3.58e-4
Rosetta,3.57e-4
Lenore,3.52e-4
Alyce,3.46e-4
Loraine,3.43e-4
Marcia,3.43e-4
Darlene,3.39e-4
Cecile,3.38e-4
Dollie,3.36e-4
Lily,3.34e-4
Willa,3.34e-4
Adelaide,3.32e-4
Hannah,3.3e-4
Judith,3.3e-4
Rosella,3.29e-4
Allie,3.22e-4
Claudia,3.21e-4
Jimmie,3.2e-4
Letha,3.18e-4
Berniece,3.17e-4
Madge,3.17e-4
Merle,3.15e-4
Sophia,3.13e-4
Avis,3.09e-4
Eddie,3.03e-4
Corinne,2.98e-4
Christina,2.97e-4
Hope,2.97e-4
Wilda,2.97e-4
Linda,2.93e-4
Deloris,2.93e-4
Leila,2.93e-4
Lorena,2.93e-4
Ophelia,2.92e-4
Florine,2.9e-4
Eliza,2.89e-4
Helena,2.87e-4
Guadalupe,2.83e-4
Lou,2.81e-4
Corine,2.79e-4
Dolly,2.79e-4
Earline,2.78e-4
Aline,2.77e-4
Lupe,2.76e-4
Amanda,2.74e-4
Lora,2.73e-4
Callie,2.72e-4
Pearlie,2.72e-4
Ramona,2.72e-4
Bernadette,2.71e-4
Bobbie,2.7e-4
Hester,2.7e-4
Nola,2.69e-4
Suzanne,2.68e-4
Glenna,2.66e-4
Iona,2.66e-4
Charlene,2.65e-4
Tillie,2.62e-4
Polly,2.6e-4
Maudie,2.57e-4
