name,percent
John,0.054202
William,0.043783999999999997
James,0.038528
Robert,0.034376
Joseph,0.025869
Charles,0.02557
George,0.025329
Edward,0.01842
Frank,0.016563
Thomas,0.012992
Walter,0.012735
Paul,0.011687
Harold,0.011584
Henry,0.011533
Richard,0.010981
Raymond,0.010357
Albert,0.009799
Arthur,0.009665
Harry,0.009183
Donald,0.008382
Ralph,0.007674
Louis,0.007382
Carl,0.007351
Clarence,0.00683
Howard,0.006681
Jack,0.006677
Kenneth,0.006509
David,0.006298
Fred,0.006224
Willie,0.006131
Francis,0.006121
Earl,0.006014
Roy,0.005772
Stanley,0.005561
Joe,0.00532
Ernest,0.005224
Anthony,0.005143
Lawrence,0.005136
Eugene,0.005029
Herbert,0.004839
Samuel,0.004767
Leonard,0.004684
Alfred,0.004635
Michael,0.00456
Elmer,0.004263
Andrew,0.004032
Leo,0.003923
Norman,0.003909
Bernard,0.003763
Peter,0.003647
Russell,0.003607
Frederick,0.003602
Edwin,0.003575
Chester,0.003479
Daniel,0.003411
Herman,0.003297
Melvin,0.00323
Lloyd,0.003172
Lester,0.003145
Floyd,0.003014
Clifford,0.002998
Clyde,0.002933
Leroy,0.002923
Woodrow,0.002889
Theodore,0.002857
Marvin,0.002736
Vincent,0.002708
Willard,0.002616
Charlie,0.002611
Philip,0.002609
Lewis,0.002571
Milton,0.002542
Ray,0.002528
Sam,0.002503
Vernon,0.002474
Gerald,0.002453
Jesse,0.002413
Victor,0.0024
Benjamin,0.002367
Cecil,0.002362
Martin,0.002299
Alvin,0.002266
Lee,0.002186
Glenn,0.002135
Leon,0.002117
Oscar,0.002074
Stephen,0.002035
Edgar,0.002029
Arnold,0.002011
Gordon,0.00194
Everett,0.001911
Harvey,0.001911
Claude,0.001877
Wilbur,0.001819
Sidney,0.001797
Morris,0.001757
Hugh,0.001751
Wayne,0.00172
Alexander,0.001717
Maurice,0.001716
Allen,0.001706
Warren,0.001677
Homer,0.001626
Virgil,0.001621
Max,0.001616
Gilbert,0.001562
Nicholas,0.001533
Steve,0.001516
Irving,0.001488
Leslie,0.00147
Marion,0.00147
Julius,0.001468
Hubert,0.001464
Eddie,0.00142
Johnnie,0.001416
Luther,0.001395
Jessie,0.001377
Roland,0.001301
Ben,0.001294
Curtis,0.001272
Dale,0.001257
Glen,0.001253
Jacob,0.001224
Wallace,0.001223
Mike,0.001207
Horace,0.001199
Oliver,0.001196
Alex,0.001185
Roger,0.001177
Franklin,0.001165
Orville,0.00115
Tony,0.001142
Manuel,0.001136
Edmund,0.001118
Wesley,0.001112
Willis,0.001073
Rudolph,0.00107
Jerome,0.001067
Emil,0.001052
Tom,0.001051
Wilson,9.86e-4
Otis,9.83e-4
Guy,9.77e-4
Nathan,9.77e-4
Jerry,9.59e-4
Angelo,9.38e-4
Bill,9.25e-4
Matthew,8.91e-4
