name,percent
John,0.07582
William,0.069318
James,0.044983
George,0.039229
Charles,0.038078
Frank,0.026267
Joseph,0.02179
Robert,0.020538
Henry,0.020194
Thomas,0.019631
Edward,0.019421
Harry,0.018959
Walter,0.015792
Arthur,0.013911
Fred,0.013432
Albert,0.012499
Clarence,0.008358
Samuel,0.007308
Louis,0.007107
Roy,0.006443
Joe,0.006376
Charlie,0.006073
Richard,0.006048
David,0.005662
Ernest,0.005611
Oscar,0.005418
Will,0.005393
Willie,0.005385
Andrew,0.005158
Jesse,0.005158
Earl,0.004788
Carl,0.004671
Daniel,0.004662
Sam,0.00436
Elmer,0.004074
Alfred,0.004032
Howard,0.003923
Paul,0.003914
Benjamin,0.003889
Frederick,0.003872
Ralph,0.003696
Peter,0.003671
Lewis,0.00362
Herman,0.003503
Grover,0.003419
Herbert,0.00336
Lee,0.003352
Claude,0.003284
Jim,0.003268
Tom,0.003217
Eugene,0.003041
Raymond,0.002965
Michael,0.002923
Jacob,0.002906
Francis,0.00289
Ben,0.002814
Lawrence,0.00278
Martin,0.002764
Edwin,0.002629
Harvey,0.002604
Edgar,0.0025959999999999998
Clyde,0.002579
Ed,0.002545
Jack,0.002512
Chester,0.002411
Floyd,0.00231
Ray,0.002276
Otto,0.002268
Theodore,0.002167
Guy,0.002142
Luther,0.002125
Patrick,0.002092
Leo,0.002016
Leonard,0.001982
Oliver,0.001932
Bert,0.001915
Hugh,0.001907
Harold,0.001882
Isaac,0.001882
Homer,0.001873
Charley,0.001798
Allen,0.001772
Alexander,0.00173
August,0.001705
Ira,0.001663
Eddie,0.001655
Philip,0.001562
Marion,0.001529
Jessie,0.00152
Stephen,0.00152
Bernard,0.001512
Archie,0.00147
Anthony,0.001462
Julius,0.001453
Clifford,0.001445
Alex,0.001352
Norman,0.001352
Lester,0.001344
Horace,0.00131
Leroy,0.001302
Sidney,0.001302
Dan,0.001294
Everett,0.00126
Willis,0.00126
Victor,0.001226
Milton,0.001218
Lloyd,0.00121
Warren,0.00121
Leon,0.001193
Perry,0.001184
Jess,0.001176
Dave,0.001168
Rufus,0.001168
Leslie,0.001142
Nathan,0.001142
Emil,0.001067
Franklin,0.001067
Jerry,0.00105
Percy,0.001025
Amos,0.001016
Wesley,0.001016
Russell,9.66e-4
Alvin,9.41e-4
Matthew,9.41e-4
Calvin,9.16e-4
Jay,8.99e-4
Ross,8.99e-4
Alonzo,8.9e-4
Mark,8.9e-4
Wilbur,8.9e-4
Earnest,8.82e-4
Marshall,8.82e-4
Wallace,8.74e-4
Adam,8.65e-4
Gus,8.57e-4
Glenn,8.32e-4
Otis,8.32e-4
Dennis,8.23e-4
Levi,8.15e-4
Mack,8.15e-4
Maurice,8.15e-4
Simon,8.15e-4
Claud,8.06e-4
Morris,8.06e-4
Adolph,7.98e-4
Cornelius,7.98e-4
Jake,7.98e-4
Stanley,7.98e-4
Elbert,7.9e-4
Emmett,7.9e-4
Phillip,7.9e-4
Elijah,7.81e-4
Felix,7.73e-4
Gilbert,7.64e-4
Marvin,7.56e-4
Noah,7.56e-4
Jasper,7.39e-4
Lonnie,7.39e-4
Roscoe,7.39e-4
Cleveland,7.31e-4
Aaron,7.22e-4
Clinton,7.14e-4
Ellis,7.14e-4
Jose,7.14e-4
Nicholas,7.14e-4
Mike,7.06e-4
Moses,7.06e-4
Cecil,6.97e-4
Melvin,6.97e-4
Owen,6.97e-4
Reuben,6.89e-4
Ollie,6.8e-4
Edmund,6.72e-4
Willard,6.72e-4
Virgil,6.64e-4
Nelson,6.55e-4
Abraham,6.47e-4
Harrison,6.47e-4
Silas,6.47e-4
Fredrick,6.3e-4
Timothy,6.22e-4
Clayton,6.13e-4
Harley,6.13e-4
Max,6.13e-4
Monroe,6.13e-4
Pearl,6.13e-4
Sylvester,6.13e-4
Vernon,6.13e-4
Curtis,6.05e-4
Irvin,5.96e-4
Wilson,5.96e-4
Manuel,5.88e-4
Steve,5.88e-4
Dock,5.8e-4
Grant,5.8e-4
Juan,5.8e-4
Mose,5.8e-4
