name,percent
Emily,0.013489
Jessica,0.011031
Ashley,0.01095
Sarah,0.010834
Hannah,0.010786
Samantha,0.010572
Taylor,0.010224
Alexis,0.008999
Elizabeth,0.008068
Madison,0.007961
Megan,0.007464
Kayla,0.007277
Rachel,0.007219
Lauren,0.00694
Alyssa,0.006627
Amanda,0.006409
Brianna,0.006294
Jennifer,0.006203
Victoria,0.006178
Brittany,0.006042
Nicole,0.00563
Morgan,0.005421
Stephanie,0.005124
Jasmine,0.005073
Abigail,0.005044
Rebecca,0.005036
Olivia,0.004967
Courtney,0.004736
Amber,0.004671
Alexandra,0.004586
Haley,0.004551
Katherine,0.004464
Anna,0.004365
Danielle,0.00421
Sydney,0.004209
Emma,0.004048
Julia,0.003847
Maria,0.003834
Allison,0.003813
Jordan,0.003757
Kaitlyn,0.003672
Destiny,0.003525
Shelby,0.00351
Brooke,0.003498
Melissa,0.003497
Mary,0.003467
Savannah,0.003447
Natalie,0.003427
Kimberly,0.003239
Sara,0.003223
Gabrielle,0.003115
Erin,0.003112
Sabrina,0.003047
Vanessa,0.003037
Michelle,0.002981
Sierra,0.002979
Kelsey,0.002921
Andrea,0.002833
Madeline,0.002785
Marissa,0.002776
Tiffany,0.002736
Christina,0.002715
Katelyn,0.002702
Paige,0.002637
Bailey,0.002633
Laura,0.002539
Mariah,0.002517
Cheyenne,0.002495
Grace,0.002431
Miranda,0.002406
Mackenzie,0.002353
Briana,0.002346
Chelsea,0.002338
Breanna,0.002328
Caroline,0.002327
Jenna,0.002318
Jacqueline,0.002247
Alexandria,0.002223
Monica,0.002213
Hailey,0.002172
Cassandra,0.002148
Kristen,0.002141
Kelly,0.00213
Erica,0.002092
Shannon,0.002051
Kathryn,0.002028
Caitlin,0.002024
Katie,0.002007
Alicia,0.001981
Heather,0.001975
Autumn,0.00196
Amy,0.001933
Angela,0.001911
Sophia,0.001907
Lindsey,0.001907
Catherine,0.001883
Diana,0.001877
Molly,0.001807
Crystal,0.001799
Michaela,0.001781
Angelica,0.001771
Makayla,0.001752
Jamie,0.001699
Leah,0.001679
Cassidy,0.001647
Alexa,0.00162
Kaylee,0.001602
Claire,0.001591
Chloe,0.00158
Margaret,0.001552
Erika,0.001519
Mikayla,0.001506
Meghan,0.001504
Isabella,0.001499
Leslie,0.001478
Kylie,0.001438
Cynthia,0.001422
Dominique,0.001399
Kaitlin,0.001398
Gabriela,0.001377
Bethany,0.001373
Jocelyn,0.001372
Gabriella,0.001369
Faith,0.001349
Adriana,0.001337
Veronica,0.001332
Melanie,0.001321
Jade,0.001306
Mia,0.001306
Brittney,0.001301
Summer,0.0013
Karina,0.001243
Caitlyn,0.00124
Zoe,0.001238
Bianca,0.001238
Hayley,0.001233
Carly,0.001224
Ariana,0.001216
Ana,0.001213
Daisy,0.001207
Isabel,0.001183
Valerie,0.001165
Karen,0.001164
Ariel,0.001159
Angel,0.001159
Casey,0.00115
Desiree,0.001146
Brenda,0.001133
Lindsay,0.001094
Mckenzie,0.001084
Holly,0.001077
Rebekah,0.001076
Kendra,0.001075
Rachael,0.001068
Audrey,0.001052
Adrianna,0.001051
Selena,0.001047
Whitney,0.001028
Christine,0.001015
Lydia,0.001006
Kara,0.001
Alejandra,9.99e-4
Kristina,9.78e-4
Julie,9.76e-4
Jada,9.73e-4
Jillian,9.68e-4
Claudia,9.62e-4
Alondra,9.62e-4
Raven,9.34e-4
Patricia,9.33e-4
Hope,9.27e-4
Tara,9.26e-4
Alison,9.25e-4
Kristin,9.18e-4
Kathleen,9.13e-4
Aaliyah,9.11e-4
Arianna,8.94e-4
Hanna,8.9e-4
Dana,8.83e-4
Cierra,8.79e-4
Diamond,8.79e-4
Alexus,8.78e-4
Maya,8.77e-4
Riley,8.74e-4
Kirsten,8.56e-4
Kennedy,8.51e-4
Jasmin,8.41e-4
April,8.39e-4
Natasha,8.35e-4
Mallory,8.33e-4
Evelyn,8.24e-4
Abby,8.2e-4
Kendall,8.17e-4
Lisa,8.1e-4
Asia,8.03e-4
Nancy,7.96e-4
Naomi,7.94e-4
Kiana,7.89e-4
Brandi,7.78e-4
Marisa,7.74e-4
Karla,7.7e-4
Sandra,7.6e-4
Kyra,7.56e-4
Jordyn,7.53e-4
Jazmin,7.48e-4
Cindy,7.44e-4
Katrina,7.39e-4
Tori,7.39e-4
Joanna,7.38e-4
Guadalupe,7.37e-4
Ciara,7.34e-4
Kassandra,7.33e-4
Jazmine,7.31e-4
Esmeralda,7.3e-4
Lillian,7.3e-4
Deja,7.29e-4
Ashlyn,7.17e-4
Tessa,7.11e-4
Julissa,7.1e-4
Lily,7.1e-4
Anne,7.05e-4
Deanna,7.04e-4
Daniela,7.02e-4
Allyson,7e-4
Payton,7e-4
Mckenna,6.97e-4
Brooklyn,6.95e-4
Amelia,6.89e-4
Peyton,6.84e-4
Yesenia,6.83e-4
Madeleine,6.81e-4
Ashlee,6.75e-4
Meagan,6.74e-4
Nina,6.73e-4
Bridget,6.72e-4
Katelynn,6.72e-4
Monique,6.67e-4
Kiara,6.62e-4
Celeste,6.56e-4
Tatiana,6.53e-4
Mercedes,6.52e-4
Katlyn,6.46e-4
Alissa,6.41e-4
Tabitha,6.37e-4
Serena,6.31e-4
Savanna,6.27e-4
Krystal,6.23e-4
Imani,6.21e-4
Sofia,6.2e-4
Dakota,6.15e-4
Isabelle,6.1e-4
Madelyn,6.08e-4
Kylee,6.05e-4
Priscilla,6.05e-4
Gina,6.03e-4
Genesis,6.02e-4
Aubrey,5.95e-4
Delaney,5.87e-4
Alexia,5.86e-4
Kyla,5.86e-4
Brandy,5.83e-4
Meredith,5.8e-4
Chelsey,5.76e-4
Ashleigh,5.75e-4
Clarissa,5.71e-4
Linda,5.71e-4
Sophie,5.67e-4
Krista,5.65e-4
Angelina,5.65e-4
Teresa,5.65e-4
Denise,5.63e-4
Carolina,5.61e-4
Mikaela,5.61e-4
Logan,5.59e-4
Sadie,5.59e-4
Carolyn,5.56e-4
Maggie,5.52e-4
Elise,5.48e-4
Shayla,5.45e-4
Alana,5.44e-4
Ruby,5.43e-4
Brenna,5.43e-4
Raquel,5.36e-4
Carmen,5.31e-4
Sidney,5.28e-4
Camille,5.27e-4
Colleen,5.26e-4
Makenzie,5.21e-4
Alisha,5.19e-4
Lacey,5.18e-4
Tia,5.16e-4
Justine,5.15e-4
Marina,5.13e-4
Ashton,5.12e-4
Elena,5.09e-4
Baylee,5.07e-4
Valeria,5.06e-4
Rosa,5.06e-4
Julianna,5.05e-4
Cecilia,5.04e-4
Charlotte,5e-4
Skylar,5e-4
Tiara,4.99e-4
Anastasia,4.96e-4
Cristina,4.96e-4
Destinee,4.95e-4
Kasey,4.95e-4
Natalia,4.95e-4
Renee,4.95e-4
Juliana,4.93e-4
Avery,4.91e-4
Giselle,4.91e-4
Tiana,4.91e-4
Tamara,4.89e-4
Miriam,4.89e-4
Callie,4.85e-4
Cheyanne,4.85e-4
Annie,4.81e-4
Esther,4.79e-4
Wendy,4.75e-4
Vivian,4.75e-4
Aliyah,4.7e-4
Kate,4.68e-4
Kira,4.68e-4
