name,percent
Robert,0.056598
James,0.04785
John,0.04528
William,0.04045
Richard,0.029759
Charles,0.027985
Donald,0.027211
George,0.019331
Joseph,0.018071
Thomas,0.01575
Edward,0.014635
Paul,0.011463
David,0.011019
Kenneth,0.010816
Jack,0.010745
Frank,0.010733
Raymond,0.010138
Harold,0.009997
Billy,0.008658
Walter,0.008355
Eugene,0.007622
Henry,0.007295
Arthur,0.007045
Albert,0.006664
Ralph,0.006498
Gerald,0.006382
Ronald,0.006291
Carl,0.006156
Joe,0.006018
Harry,0.005656
Willie,0.005568
Bobby,0.005485
Fred,0.005333
Howard,0.005259
Roy,0.005131
Norman,0.00507
Louis,0.005055
Lawrence,0.005017
Clarence,0.004733
Earl,0.004711
Herbert,0.004475
Francis,0.004421
Jerry,0.004092
Daniel,0.004074
Marvin,0.004066
Anthony,0.004018
Ernest,0.004014
Leonard,0.004002
Stanley,0.003931
Alfred,0.003692
Melvin,0.003463
Leroy,0.003404
Roger,0.003393
Bernard,0.003291
Michael,0.003266
Samuel,0.003154
Bill,0.003017
Wayne,0.003003
Don,0.002972
Ray,0.002953
Peter,0.002917
Dale,0.002818
Russell,0.002754
Gene,0.002589
Andrew,0.002532
Floyd,0.00253
Leo,0.002528
Edwin,0.002526
Lloyd,0.002523
Theodore,0.002496
Philip,0.002481
Glenn,0.002454
Frederick,0.002306
Vernon,0.002305
Clifford,0.002294
Gordon,0.002241
Clyde,0.002174
Bob,0.002171
Allen,0.002161
Alvin,0.002151
Jimmie,0.00214
Herman,0.002122
Elmer,0.002115
Leon,0.002099
Douglas,0.002057
Lewis,0.002019
Vincent,0.002019
Larry,0.00201
Jimmy,0.00199
Lee,0.00198
Martin,0.001967
Gilbert,0.001864
Harvey,0.001844
Charlie,0.001839
Eddie,0.001829
Lester,0.001793
Jesse,0.001774
Arnold,0.001719
Warren,0.001713
Milton,0.001712
Bruce,0.001667
Cecil,0.001658
Jerome,0.001633
Duane,0.001617
Chester,0.001607
Johnny,0.001603
Roland,0.001589
Curtis,0.00153
Victor,0.001518
Johnnie,0.001488
Patrick,0.00147
Glen,0.001464
Benjamin,0.001457
Wallace,0.001447
Tommy,0.001436
Jim,0.001422
Maurice,0.001398
Sam,0.001364
Calvin,0.001344
Alan,0.001328
Virgil,0.0012979999999999999
Willard,0.00129
Keith,0.001288
Edgar,0.001284
Tom,0.001272
Jose,0.001269
Dean,0.001259
Billie,0.001256
Oscar,0.001251
Stephen,0.001245
Hugh,0.001242
Marion,0.001225
Manuel,0.001223
Claude,0.001219
Jessie,0.001179
Hubert,0.001151
Everett,0.001147
Dennis,0.001126
Leslie,0.001114
Max,0.001105
Phillip,0.001099
Jackie,0.001048
Wesley,0.001042
Homer,0.001031
Rudolph,0.001031
Nicholas,0.001028
Lowell,0.001022
Franklin,0.001021
Wilbur,0.00102
Junior,9.99e-4
Allan,9.35e-4
Gary,9.33e-4
Dick,9.25e-4
Morris,9.24e-4
Ted,9.2e-4
Luther,8.97e-4
Lyle,8.81e-4
Sidney,8.8e-4
Willis,8.7e-4
Delbert,8.69e-4
Horace,8.69e-4
Ben,8.55e-4
Earnest,8.49e-4
Dan,8.27e-4
Neil,8.24e-4
Jay,8.11e-4
Clayton,7.79e-4
Darrell,7.79e-4
Bennie,7.69e-4
Tony,7.57e-4
Freddie,7.51e-4
Alexander,7.4e-4
Steve,7.37e-4
Oliver,7.28e-4
Guy,7.27e-4
Salvatore,7.16e-4
Archie,7.04e-4
Carroll,7.01e-4
Bobbie,6.95e-4
Juan,6.95e-4
Alex,6.81e-4
Otis,6.81e-4
Lonnie,6.74e-4
Alton,6.64e-4
Edmund,6.63e-4
Julius,6.63e-4
Rodney,6.62e-4
Leland,6.5e-4
Clifton,6.45e-4
Mike,6.44e-4
Clinton,6.42e-4
Myron,6.37e-4
Wilbert,6.31e-4
Angelo,6.29e-4
Doyle,6.27e-4
Marshall,6.24e-4
Mark,6.23e-4
Merle,6.18e-4
Nathaniel,6.17e-4
Ramon,6.16e-4
Orville,6.1e-4
Ivan,6.04e-4
Wendell,6e-4
Karl,5.94e-4
Jesus,5.89e-4
Antonio,5.81e-4
Ira,5.76e-4
Nelson,5.69e-4
Matthew,5.68e-4
Benny,5.62e-4
Dewey,5.59e-4
Pete,5.54e-4
Malcolm,5.47e-4
Irving,5.46e-4
Conrad,5.44e-4
Loren,5.38e-4
Jacob,5.33e-4
Ervin,5.31e-4
Dwight,5.3e-4
Elbert,5.29e-4
Eldon,5.27e-4
Gerard,5.16e-4
Irvin,5.11e-4
Carlos,5.09e-4
Perry,5.06e-4
Sylvester,4.9e-4
Rex,4.85e-4
Wilfred,4.84e-4
Laurence,4.83e-4
Loyd,4.82e-4
Nick,4.79e-4
Carlton,4.73e-4
Fredrick,4.71e-4
Byron,4.68e-4
Julian,4.68e-4
Norbert,4.68e-4
Tommie,4.61e-4
Troy,4.55e-4
Mack,4.49e-4
Rufus,4.49e-4
Felix,4.48e-4
Joel,4.47e-4
Burton,4.43e-4
Forrest,4.42e-4
Roosevelt,4.39e-4
Irwin,4.37e-4
Ruben,4.34e-4
Aaron,4.31e-4
Bert,4.3e-4
Buddy,4.3e-4
Ellis,4.27e-4
Owen,4.25e-4
Ross,4.23e-4
Grady,4.17e-4
Emil,4.17e-4
Isaac,4.16e-4
Sherman,4.15e-4
Nathan,4.13e-4
Harley,4.1e-4
Johnie,4.09e-4
Lynn,4.01e-4
Francisco,3.99e-4
Boyd,3.97e-4
Harlan,3.97e-4
Teddy,3.97e-4
Reginald,3.96e-4
August,3.95e-4
Elwood,3.93e-4
Rudy,3.92e-4
Dallas,3.86e-4
Grover,3.86e-4
Percy,3.86e-4
Pat,3.82e-4
Sheldon,3.82e-4
Emmett,3.79e-4
Morton,3.78e-4
Stuart,3.74e-4
Mario,3.7e-4
Laverne,3.69e-4
Dominick,3.66e-4
Danny,3.64e-4
Dave,3.59e-4
Aubrey,3.58e-4
Murray,3.53e-4
Dominic,3.49e-4
Neal,3.47e-4
Amos,3.44e-4
Merlin,3.43e-4
Otto,3.43e-4
Pedro,3.42e-4
Cornelius,3.38e-4
Garland,3.38e-4
Raul,3.38e-4
Delmar,3.29e-4
Austin,3.27e-4
Maynard,3.26e-4
Sammie,3.25e-4
Alfonso,3.24e-4
Louie,3.24e-4
Sammy,3.24e-4
Timothy,3.24e-4
Seymour,3.2e-4
Wilson,3.16e-4
Preston,3.14e-4
Erwin,3.13e-4
Mary,3.03e-4
Edmond,2.96e-4
Guadalupe,2.96e-4
Roberto,2.91e-4
Darrel,2.85e-4
Elvin,2.84e-4
Adam,2.82e-4
Marlin,2.82e-4
Wade,2.82e-4
Barry,2.8e-4
Moses,2.8e-4
Royce,2.77e-4
Adolph,2.74e-4
Steven,2.74e-4
Abraham,2.71e-4
Lionel,2.71e-4
Terry,2.7e-4
Jean,2.69e-4
Sanford,2.69e-4
Elton,2.66e-4
Travis,2.66e-4
Thurman,2.65e-4
Dudley,2.62e-4
Frankie,2.61e-4
Noel,2.59e-4
Luis,2.57e-4
Mitchell,2.53e-4
Wilmer,2.47e-4
Norris,2.46e-4
Odell,2.46e-4
Salvador,2.45e-4
Grant,2.43e-4
Darwin,2.42e-4
Roscoe,2.42e-4
Charley,2.41e-4
Gregory,2.41e-4
Merrill,2.39e-4
Clair,2.38e-4
Ned,2.37e-4
Jasper,2.36e-4
Kermit,2.35e-4
Lavern,2.35e-4
Monroe,2.35e-4
Reuben,2.34e-4
Millard,2.33e-4
Weldon,2.32e-4
