name,percent
Mary,0.056943
Helen,0.029157
Dorothy,0.023581
Margaret,0.022295
Ruth,0.019886
Anna,0.014899
Mildred,0.014623
Elizabeth,0.014268
Frances,0.012142
Marie,0.011076
Evelyn,0.010674
Alice,0.010296
Florence,0.009903
Virginia,0.009537
Rose,0.009512
Lillian,0.009223
Louise,0.008344
Catherine,0.008305
Edna,0.007896
Gladys,0.007815
Ethel,0.007788
Irene,0.007786
Josephine,0.007398
Ruby,0.007057
Grace,0.007023
Thelma,0.006901
Martha,0.006818
Eleanor,0.006748
Hazel,0.006681
Lucille,0.006672
Edith,0.006542
Gertrude,0.006195
Annie,0.00602
Pauline,0.005901
Esther,0.005843
Doris,0.005561
Clara,0.005318
Beatrice,0.005312
Emma,0.004984
Ann,0.004881
Bertha,0.004848
Julia,0.004783
Bernice,0.004683
Agnes,0.004671
Marjorie,0.004659
Elsie,0.004624
Sarah,0.004621
Katherine,0.004583
Ida,0.004469
Marion,0.004455
Lois,0.004308
Eva,0.004276
Anne,0.004229
Jean,0.004122
Bessie,0.004091
Pearl,0.00405
Viola,0.004024
Mabel,0.003929
Laura,0.00384
Myrtle,0.003828
Nellie,0.003707
Betty,0.003685
Kathryn,0.003644
Jessie,0.003592
Stella,0.003482
Willie,0.003462
Minnie,0.003409
Vera,0.003367
Alma,0.00332
Sylvia,0.003217
Jane,0.002942
Ella,0.002895
Lucy,0.002885
Lillie,0.00287
Lena,0.002837
Genevieve,0.002827
Jennie,0.002791
Mattie,0.002753
Leona,0.002728
Blanche,0.002718
Vivian,0.002613
Barbara,0.002593
Violet,0.002589
Marguerite,0.002575
Mae,0.002571
Ellen,0.002561
Rita,0.002525
Charlotte,0.002521
Opal,0.002373
Marian,0.00234
Carrie,0.002257
Theresa,0.002253
Juanita,0.002251
Velma,0.00225
Wilma,0.002246
Beulah,0.002224
Hattie,0.002104
Emily,0.002072
Fannie,0.002029
Sophie,0.00199
Inez,0.001982
Nancy,0.00198
Hilda,0.001913
Rosa,0.001902
Cora,0.001883
Ada,0.001877
Georgia,0.001873
Sara,0.001867
Eunice,0.001856
Kathleen,0.00185
Harriet,0.001826
Estelle,0.001797
Phyllis,0.001766
Maxine,0.001751
Mamie,0.001738
Madeline,0.001732
Christine,0.001726
Geneva,0.001723
Alberta,0.001693
Lula,0.001688
Dora,0.001687
Loretta,0.001659
Geraldine,0.001658
Sadie,0.001624
Verna,0.001537
Olive,0.001507
Daisy,0.001506
Norma,0.001471
Lucile,0.001465
Susie,0.001461
Flora,0.001444
June,0.001442
Muriel,0.001423
Naomi,0.001414
Maria,0.001406
Olga,0.00139
Mable,0.001358
Audrey,0.001345
Sally,0.001335
Henrietta,0.001328
Maggie,0.001328
Lottie,0.001323
Nora,0.001304
Lola,0.001294
Victoria,0.001287
Irma,0.001274
Erma,0.001246
Caroline,0.00124
Miriam,0.001231
Jeanette,0.001227
Rachel,0.001223
Lorraine,0.001216
Rosie,0.001201
Nettie,0.001174
Dolores,0.001171
Amelia,0.001161
Eula,0.001158
Roberta,0.001158
Eileen,0.001156
Shirley,0.001139
Winifred,0.001134
Rebecca,0.001118
Janet,0.001107
Wanda,0.001107
Della,0.001104
Adeline,0.0011
Katie,0.00108
Carolyn,0.001049
Lydia,0.001049
Antoinette,0.001041
Nina,0.00104
Fern,0.001031
Goldie,9.89e-4
Bonnie,9.85e-4
May,9.66e-4
Veronica,9.63e-4
Ollie,9.58e-4
Sallie,9.55e-4
Isabel,9.37e-4
Essie,9.27e-4
Isabelle,9.26e-4
Dorothea,9.18e-4
Marcella,9.16e-4
Effie,9.12e-4
Lorene,9.07e-4
Anita,9.03e-4
Addie,8.89e-4
Adele,8.89e-4
Jeannette,8.78e-4
Ora,8.77e-4
Regina,8.72e-4
Celia,8.69e-4
Maude,8.68e-4
Freda,8.65e-4
Angelina,8.59e-4
Cecelia,8.54e-4
Cleo,8.44e-4
Eloise,8.32e-4
Faye,8.32e-4
Susan,8.3e-4
Patricia,8.25e-4
Lela,8.13e-4
Mollie,8.09e-4
Frieda,8.03e-4
Sue,7.96e-4
Angeline,7.94e-4
Iva,7.78e-4
Jeanne,7.69e-4
Arlene,7.62e-4
Luella,7.57e-4
Constance,7.51e-4
Angela,7.41e-4
Margie,7.39e-4
Selma,7.37e-4
Rosalie,7.34e-4
Etta,7.29e-4
Joan,7.25e-4
Claire,7.17e-4
Ola,7.17e-4
Jewell,7.16e-4
Elaine,7.13e-4
Leola,7.11e-4
Fay,7.1e-4
Elva,7.08e-4
Rosemary,7.06e-4
Lila,7.03e-4
Alta,6.93e-4
Lizzie,6.91e-4
Sophia,6.88e-4
Helene,6.76e-4
Flossie,6.75e-4
Nell,6.66e-4
Cecilia,6.62e-4
Annette,6.61e-4
Teresa,6.54e-4
Jewel,6.47e-4
Estella,6.46e-4
Reba,6.31e-4
Ina,6.22e-4
Johnnie,6.22e-4
Matilda,6.19e-4
Elma,6.08e-4
Ernestine,5.93e-4
Amy,5.92e-4
Janie,5.92e-4
Leah,5.74e-4
Nannie,5.74e-4
Joyce,5.73e-4
Hannah,5.55e-4
Carol,5.51e-4
Eleanore,5.49e-4
Elnora,5.33e-4
Iris,5.33e-4
Lee,5.1e-4
Elvira,5.09e-4
Tillie,5.06e-4
Virgie,5.05e-4
Millie,5.04e-4
Adelaide,4.97e-4
Lenora,4.97e-4
Natalie,4.94e-4
Rena,4.86e-4
Francis,4.82e-4
