name,percent
Mary,0.05573
Anna,0.023583
Margaret,0.015684
Helen,0.015578
Elizabeth,0.014514
Ruth,0.014289
Ethel,0.013929
Florence,0.0137
Emma,0.012446
Marie,0.011226
Clara,0.011031
Minnie,0.010984
Bessie,0.010679
Bertha,0.010577
Edna,0.010416
Lillian,0.010344
Alice,0.01023
Annie,0.010141
Grace,0.010005
Mabel,0.009412
Ida,0.009302
Rose,0.009009
Hazel,0.008912
Martha,0.00834
Gertrude,0.008085
Edith,0.007713
Myrtle,0.007704
Pearl,0.007581
Frances,0.007526
Nellie,0.007488
Ella,0.007463
Laura,0.007331
Elsie,0.007272
Sarah,0.007208
Eva,0.00709
Esther,0.007009
Louise,0.006657
Agnes,0.006229
Carrie,0.006153
Lillie,0.006068
Catherine,0.00606
Lena,0.005763
Irene,0.005708
Hattie,0.005615
Julia,0.005594
Cora,0.00559
Gladys,0.005331
Josephine,0.005323
Mattie,0.005246
Mildred,0.00517
Jennie,0.005128
Alma,0.004988
Maude,0.004848
Mae,0.004806
Jessie,0.004746
Blanche,0.004623
Lucy,0.004564
Dorothy,0.004458
Mamie,0.00442
Lula,0.004416
Stella,0.004386
Ada,0.004314
Fannie,0.00425
Katherine,0.004017
Viola,0.003839
Maggie,0.003793
Ruby,0.003704
Nora,0.003619
Dora,0.003505
Rosa,0.003305
May,0.003233
Ellen,0.003216
Sadie,0.003157
Effie,0.003017
Willie,0.003005
Beatrice,0.002899
Della,0.002886
Susie,0.002873
Beulah,0.00286
Pauline,0.00278
Daisy,0.002733
Nettie,0.00267
Marguerite,0.002649
Flora,0.002623
Lydia,0.002619
Vera,0.002619
Lottie,0.00253
Olive,0.002496
Marion,0.002488
Sallie,0.002475
Virginia,0.002471
Lizzie,0.002382
Emily,0.002335
Georgia,0.002267
Katie,0.002225
Kathryn,0.002204
Etta,0.002199
Nancy,0.002182
Evelyn,0.002081
Charlotte,0.002051
Theresa,0.002051
Addie,0.002038
Caroline,0.002004
Leona,0.001996
Ann,0.001992
Hilda,0.001992
Ollie,0.001915
Eleanor,0.001907
Lucille,0.001865
Anne,0.001809
Iva,0.001797
Amanda,0.001771
Lela,0.00175
Harriet,0.001742
Lola,0.001725
Ora,0.001712
Henrietta,0.001695
Rebecca,0.001691
Amelia,0.001653
Jane,0.001653
Bernice,0.001648
Mollie,0.001606
Nannie,0.001585
Inez,0.001513
Susan,0.001513
Goldie,0.001479
Nina,0.00147
Estella,0.00142
Maud,0.001411
Mable,0.001407
Loretta,0.001398
Amy,0.001394
Kate,0.00139
Eula,0.001386
Estelle,0.001381
Rachel,0.001343
Essie,0.001318
Verna,0.001314
Maria,0.001309
Lois,0.001305
Sara,0.001288
Olga,0.001284
Frieda,0.001267
Alta,0.001263
Betty,0.001263
Eliza,0.001259
Flossie,0.001259
Eunice,0.00125
Matilda,0.00125
Hannah,0.001242
Barbara,0.001229
Rosie,0.00122
Sylvia,0.00122
Violet,0.001212
Lulu,0.001178
Sophia,0.00117
Augusta,0.001153
Genevieve,0.001148
Marjorie,0.00114
Christine,0.001131
Ola,0.001119
Celia,0.001076
Victoria,0.001064
Belle,0.001055
Janie,0.001042
Ina,0.001026
Jean,0.001026
Isabel,0.001021
Josie,0.001021
Irma,0.001017
Lucile,0.001013
Mayme,9.96e-4
Sophie,9.92e-4
Allie,9.83e-4
Luella,9.66e-4
Alberta,9.62e-4
Callie,9.62e-4
Freda,9.62e-4
Rena,9.2e-4
Winifred,9.15e-4
Nell,9.11e-4
Madeline,9.07e-4
Selma,8.98e-4
Vivian,8.98e-4
Erma,8.94e-4
Winnie,8.56e-4
Tillie,8.39e-4
Fern,8.35e-4
Naomi,8.31e-4
Velma,8.31e-4
Doris,7.92e-4
Millie,7.84e-4
Isabelle,7.8e-4
Leah,7.71e-4
Geneva,7.63e-4
Bertie,7.54e-4
Bess,7.5e-4
Lora,7.5e-4
Virgie,7.5e-4
Elva,7.46e-4
Adeline,7.37e-4
Norma,7.37e-4
Delia,7.29e-4
Birdie,7.16e-4
Kathleen,7.12e-4
Sally,7.12e-4
Dollie,7.03e-4
Gussie,6.99e-4
Opal,6.95e-4
Hallie,6.82e-4
Lila,6.82e-4
Cecelia,6.74e-4
Teresa,6.65e-4
Jeanette,6.44e-4
Leila,6.44e-4
Miriam,6.44e-4
Adele,6.4e-4
Myra,6.27e-4
Carolyn,6.23e-4
Lelia,6.19e-4
Cecilia,6.1e-4
Hulda,6.1e-4
Hester,6.06e-4
Katharine,5.93e-4
Louisa,5.89e-4
Zella,5.85e-4
Elsa,5.81e-4
Adelaide,5.76e-4
Mathilda,5.76e-4
Rhoda,5.76e-4
Cornelia,5.72e-4
Jeannette,5.64e-4
Regina,5.55e-4
Gertie,5.42e-4
Leola,5.42e-4
Maudie,5.42e-4
Elma,5.38e-4
Johanna,5.38e-4
Lilly,5.38e-4
Olivia,5.38e-4
Roxie,5.38e-4
Fay,5.25e-4
Marian,5.25e-4
Hettie,5.17e-4
Christina,5.13e-4
Faye,5.13e-4
Bonnie,5.04e-4
Lettie,5.04e-4
Abbie,5e-4
Bettie,5e-4
Cleo,5e-4
Harriett,5e-4
Lou,5e-4
Nola,5e-4
Roberta,4.92e-4
Madge,4.87e-4
Nelle,4.79e-4
Veronica,4.79e-4
Ila,4.75e-4
Juanita,4.7e-4
Margie,4.66e-4
Lura,4.62e-4
Claudia,4.58e-4
Francis,4.58e-4
Lily,4.58e-4
Anita,4.53e-4
Dessie,4.49e-4
Helena,4.49e-4
Lorena,4.49e-4
Sue,4.45e-4
Dovie,4.41e-4
Lucinda,4.41e-4
Rita,4.41e-4
Mina,4.36e-4
Cecile,4.32e-4
Neva,4.32e-4
Lenora,4.28e-4
Reba,4.24e-4
Vesta,4.24e-4
Corinne,4.2e-4
Alvina,4.15e-4
Pearlie,4.15e-4
Claire,4.07e-4
Letha,4.03e-4
Linda,3.98e-4
Wilhelmina,3.98e-4
Meta,3.94e-4
Isabella,3.9e-4
Antoinette,3.86e-4
Fanny,3.81e-4
Gracie,3.81e-4
Muriel,3.81e-4
Wilma,3.81e-4
Janet,3.77e-4
Golda,3.64e-4
Eugenia,3.6e-4
Mittie,3.6e-4
Phoebe,3.6e-4
Elvira,3.56e-4
Oma,3.56e-4
Audrey,3.52e-4
Elnora,3.52e-4
Erna,3.52e-4
Ivy,3.52e-4
Lee,3.52e-4
Minerva,3.47e-4
Emilie,3.43e-4
Orpha,3.43e-4
Rosalie,3.43e-4
Cecil,3.39e-4
Johnnie,3.39e-4
Georgie,3.35e-4
Cassie,3.31e-4
Helene,3.31e-4
Lessie,3.31e-4
Linnie,3.31e-4
Polly,3.31e-4
Dorothea,3.26e-4
Edythe,3.26e-4
Ophelia,3.26e-4
Zelma,3.26e-4
June,3.22e-4
Pansy,3.22e-4
Evie,3.14e-4
Jewel,3.14e-4
Geraldine,3.09e-4
Rae,3.09e-4
Alpha,3.05e-4
Blanch,3.05e-4
Ernestine,3.05e-4
Catharine,3.01e-4
Myrtie,3.01e-4
Merle,2.97e-4
Nona,2.97e-4
Thelma,2.97e-4
Angelina,2.92e-4
Rosetta,2.92e-4
Angeline,2.88e-4
Frankie,2.88e-4
Chloe,2.84e-4
Artie,2.8e-4
Zora,2.8e-4
Floy,2.75e-4
Leta,2.75e-4
Angela,2.71e-4
Marcella,2.71e-4
Ona,2.71e-4
Zula,2.71e-4
Clarice,2.67e-4
Dena,2.67e-4
Constance,2.63e-4
Jewell,2.63e-4
Leora,2.63e-4
Malinda,2.63e-4
Annette,2.58e-4
Lida,2.58e-4
Lona,2.58e-4
Rosella,2.58e-4
Dolly,2.54e-4
Isabell,2.54e-4
Jannie,2.54e-4
John,2.54e-4
Leota,2.54e-4
Ione,2.5e-4
Mazie,2.5e-4
Priscilla,2.5e-4
Ava,2.46e-4
Cynthia,2.46e-4
Elisabeth,2.46e-4
Lina,2.42e-4
Odessa,2.42e-4
Clare,2.37e-4
Eloise,2.37e-4
Mandy,2.37e-4
Phyllis,2.37e-4
Vida,2.37e-4
Antonia,2.33e-4
Hortense,2.33e-4
Mabelle,2.33e-4
Tessie,2.33e-4
Una,2.33e-4
Dolores,2.29e-4
Mona,2.29e-4
Pearle,2.29e-4
Verda,2.29e-4
Anastasia,2.25e-4
Ellie,2.25e-4
Jimmie,2.25e-4
Louella,2.25e-4
Cordelia,2.2e-4
Lyda,2.2e-4
Melissa,2.2e-4
Nan,2.2e-4
Wanda,2.2e-4
Maybelle,2.16e-4
Sudie,2.16e-4
Zola,2.16e-4
Alva,2.12e-4
Carmen,2.08e-4
Eddie,2.08e-4
Lennie,2.08e-4
Lilla,2.08e-4
Vada,2.08e-4
Iona,2.03e-4
Madeleine,2.03e-4
Rhea,2.03e-4
Shirley,2.03e-4
Esta,1.99e-4
Aurelia,1.95e-4
Era,1.95e-4
Leonora,1.95e-4
Lovie,1.95e-4
Magdalena,1.95e-4
Angie,1.91e-4
Corine,1.91e-4
Dona,1.91e-4
Ocie,1.91e-4
Avis,1.86e-4
Donna,1.86e-4
Iola,1.86e-4
Joanna,1.86e-4
Bell,1.82e-4
Elise,1.82e-4
Jeanne,1.82e-4
Lenore,1.82e-4
Marietta,1.82e-4
Natalie,1.82e-4
Willa,1.82e-4
Agatha,1.78e-4
Althea,1.78e-4
Ettie,1.78e-4
Ima,1.78e-4
Kittie,1.78e-4
Lorene,1.78e-4
Petra,1.78e-4
Tina,1.78e-4
Adah,1.74e-4
Aline,1.74e-4
Charity,1.74e-4
Pattie,1.74e-4
Vina,1.74e-4
Aileen,1.7e-4
Inga,1.7e-4
Ray,1.7e-4
Viva,1.7e-4
Clyde,1.65e-4
Connie,1.65e-4
Eulalia,1.65e-4
Savannah,1.65e-4
Vinnie,1.65e-4
Almeda,1.61e-4
Dixie,1.61e-4
Elda,1.61e-4
Hilma,1.61e-4
Lauretta,1.61e-4
Tena,1.61e-4
Camille,1.57e-4
Ester,1.57e-4
Georgiana,1.57e-4
Leatha,1.57e-4
Letitia,1.57e-4
Pinkie,1.57e-4
Albina,1.53e-4
Eda,1.53e-4
Eileen,1.53e-4
Ethyl,1.53e-4
Idella,1.53e-4
Leone,1.53e-4
Leslie,1.53e-4
Lorraine,1.53e-4
Molly,1.53e-4
Patricia,1.53e-4
Vallie,1.53e-4
Vernie,1.53e-4
Adela,1.48e-4
Bella,1.48e-4
Bridget,1.48e-4
Clementine,1.48e-4
Hope,1.48e-4
Judith,1.48e-4
Julie,1.48e-4
Margery,1.48e-4
Melvina,1.48e-4
Nita,1.48e-4
Sadye,1.48e-4
Wilda,1.48e-4
Carolina,1.44e-4
Lavinia,1.44e-4
Minna,1.44e-4
Octavia,1.44e-4
Paula,1.44e-4
Tressie,1.44e-4
William,1.44e-4
Amalia,1.4e-4
Annabelle,1.4e-4
Arline,1.4e-4
Belva,1.4e-4
Cordie,1.4e-4
Estell,1.4e-4
Ethelyn,1.4e-4
Lavina,1.4e-4
Peggy,1.4e-4
Rowena,1.4e-4
Adelia,1.36e-4
Alida,1.36e-4
Bernadette,1.36e-4
Berta,1.36e-4
George,1.36e-4
Harriette,1.36e-4
Lucia,1.36e-4
Mariah,1.36e-4
Mathilde,1.36e-4
Queen,1.36e-4
Susanna,1.36e-4
Valeria,1.36e-4
Adella,1.31e-4
Alda,1.31e-4
Carmela,1.31e-4
Carol,1.31e-4
Etha,1.31e-4
Lucretia,1.31e-4
Magdalen,1.31e-4
Mallie,1.31e-4
Patsy,1.31e-4
Veda,1.31e-4
Winnifred,1.31e-4
Eleanora,1.27e-4
Georgianna,1.27e-4
Ludie,1.27e-4
Luna,1.27e-4
Margret,1.27e-4
Mertie,1.27e-4
Missouri,1.27e-4
Reta,1.27e-4
Beryl,1.23e-4
Emilia,1.23e-4
Evangeline,1.23e-4
Kitty,1.23e-4
Leda,1.23e-4
Lue,1.23e-4
Magdalene,1.23e-4
Rilla,1.23e-4
Tommie,1.23e-4
Vena,1.23e-4
Yvonne,1.23e-4
Edwina,1.19e-4
Eleanore,1.19e-4
Ferne,1.19e-4
Florine,1.19e-4
Iris,1.19e-4
Luvenia,1.19e-4
Retta,1.19e-4
Robbie,1.19e-4
Rosina,1.19e-4
Tennie,1.19e-4
Zoe,1.19e-4
Altha,1.14e-4
Corrine,1.14e-4
Delphia,1.14e-4
Donnie,1.14e-4
Elena,1.14e-4
Elinor,1.14e-4
Florida,1.14e-4
Lea,1.14e-4
Liza,1.14e-4
Maye,1.14e-4
Mellie,1.14e-4
Allene,1.1e-4
Betsy,1.1e-4
Celeste,1.1e-4
Charles,1.1e-4
Clarissa,1.1e-4
Clemmie,1.1e-4
Cordia,1.1e-4
Easter,1.1e-4
Elna,1.1e-4
Emelia,1.1e-4
Freddie,1.1e-4
Hedwig,1.1e-4
Lelah,1.1e-4
Lenna,1.1e-4
Oda,1.1e-4
Queenie,1.1e-4
Sena,1.1e-4
Sigrid,1.1e-4
Edyth,1.06e-4
Imogene,1.06e-4
James,1.06e-4
Jenny,1.06e-4
Liddie,1.06e-4
Mercedes,1.06e-4
Minta,1.06e-4
Philomena,1.06e-4
Rubie,1.06e-4
Vergie,1.06e-4
Zelda,1.06e-4
Beth,1.02e-4
Camilla,1.02e-4
Glenna,1.02e-4
Gretchen,1.02e-4
Jettie,1.02e-4
Manda,1.02e-4
Marcia,1.02e-4
Margarita,1.02e-4
Matie,1.02e-4
Tressa,1.02e-4
Verdie,1.02e-4
Veva,1.02e-4
Berenice,9.7e-5
Diana,9.7e-5
Elenora,9.7e-5
Emmie,9.7e-5
Eugenie,9.7e-5
Faith,9.7e-5
Frona,9.7e-5
Grayce,9.7e-5
Hassie,9.7e-5
Joe,9.7e-5
Lonnie,9.7e-5
Neta,9.7e-5
Onie,9.7e-5
Ossie,9.7e-5
Ottilie,9.7e-5
Rosalia,9.7e-5
Signe,9.7e-5
Thora,9.7e-5
Zona,9.7e-5
Audra,9.3e-5
Cathrine,9.3e-5
Enid,9.3e-5
Flo,9.3e-5
Gail,9.3e-5
Garnet,9.3e-5
Guadalupe,9.3e-5
Joyce,9.3e-5
Lilian,9.3e-5
Loraine,9.3e-5
Maybell,9.3e-5
Monica,9.3e-5
Sybil,9.3e-5
Ursula,9.3e-5
Winona,9.3e-5
Arrie,8.9e-5
Bulah,8.9e-5
Christena,8.9e-5
Delilah,8.9e-5
Delphine,8.9e-5
Evalyn,8.9e-5
Freida,8.9e-5
Greta,8.9e-5
Joan,8.9e-5
Joy,8.9e-5
Katheryn,8.9e-5
Leonie,8.9e-5
Libbie,8.9e-5
Malvina,8.9e-5
Meda,8.9e-5
Prudence,8.9e-5
Rachael,8.9e-5
Robert,8.9e-5
Rubye,8.9e-5
Versie,8.9e-5
Zada,8.9e-5
Annetta,8.5e-5
Berniece,8.5e-5
Celestine,8.5e-5
Claudie,8.5e-5
Ebba,8.5e-5
Elaine,8.5e-5
Elmira,8.5e-5
Eve,8.5e-5
Hanna,8.5e-5
Icy,8.5e-5
Lonie,8.5e-5
Louie,8.5e-5
Margaretta,8.5e-5
Maymie,8.5e-5
Myrle,8.5e-5
Myrtis,8.5e-5
Nadine,8.5e-5
Theodora,8.5e-5
Adell,8.1e-5
Arie,8.1e-5
Arlene,8.1e-5
Beaulah,8.1e-5
Bennie,8.1e-5
Corrie,8.1e-5
Docia,8.1e-5
Elizebeth,8.1e-5
Frank,8.1e-5
Henriette,8.1e-5
Icie,8.1e-5
Izora,8.1e-5
Mahala,8.1e-5
Nella,8.1e-5
Wilhelmine,8.1e-5
Adaline,7.6e-5
Aletha,7.6e-5
Billie,7.6e-5
Deborah,7.6e-5
Donie,7.6e-5
Elfrieda,7.6e-5
Exie,7.6e-5
Goldia,7.6e-5
Henretta,7.6e-5
Hildred,7.6e-5
Hildur,7.6e-5
Huldah,7.6e-5
Johnie,7.6e-5
Juana,7.6e-5
Louvenia,7.6e-5
Malissa,7.6e-5
Nonie,7.6e-5
Nova,7.6e-5
Ottie,7.6e-5
Ramona,7.6e-5
Sabina,7.6e-5
Vivien,7.6e-5
Amie,7.2e-5
Charlie,7.2e-5
Coral,7.2e-5
Eulah,7.2e-5
Eura,7.2e-5
Gay,7.2e-5
Genie,7.2e-5
Helga,7.2e-5
Hellen,7.2e-5
Henry,7.2e-5
Josefa,7.2e-5
Joseph,7.2e-5
Kathrine,7.2e-5
Kattie,7.2e-5
Lavada,7.2e-5
Lucie,7.2e-5
Madie,7.2e-5
Martina,7.2e-5
Norine,7.2e-5
Theo,7.2e-5
Therese,7.2e-5
Theresia,7.2e-5
Valerie,7.2e-5
Verona,7.2e-5
Walter,7.2e-5
Adda,6.8e-5
Albertha,6.8e-5
Albertine,6.8e-5
Alene,6.8e-5
Alyce,6.8e-5
Annabel,6.8e-5
Annis,6.8e-5
Arizona,6.8e-5
Bernadine,6.8e-5
