name,percent
Jennifer,0.035852
Melissa,0.016349
Amy,0.016256
Jessica,0.015107
Heather,0.014452
Angela,0.012764
Michelle,0.011885
Kimberly,0.011123
Amanda,0.011115
Kelly,0.01109
Sarah,0.011
Lisa,0.010347
Elizabeth,0.009989
Stephanie,0.009373
Nicole,0.009274
Christina,0.008815
Rebecca,0.008632
Jamie,0.007844
Shannon,0.007614
Laura,0.006883
Mary,0.006483
Erin,0.006203
Julie,0.006202
Andrea,0.005947
Crystal,0.005914
Rachel,0.00546
Sara,0.005297
Carrie,0.005265
April,0.004906
Christine,0.004797
Danielle,0.004631
Karen,0.004524
Tiffany,0.004382
Amber,0.004381
Tara,0.004376
Maria,0.004294
Emily,0.004182
Erica,0.004025
Monica,0.003869
Misty,0.00384
Jill,0.003794
Stacy,0.003743
Dawn,0.003705
Katherine,0.003668
Susan,0.003619
Patricia,0.003591
Jaime,0.003589
Cynthia,0.003518
Wendy,0.003505
Tracy,0.003499
Brandy,0.003331
Holly,0.003322
Melanie,0.003263
Megan,0.003237
Tammy,0.003227
Stacey,0.003165
Lori,0.003083
Tina,0.00301
Christy,0.002798
Alicia,0.002675
Sandra,0.002658
Dana,0.002637
Sabrina,0.002616
Tonya,0.002594
Leslie,0.002585
Allison,0.002558
Tanya,0.002484
Kristy,0.00246
Natalie,0.002457
Kathryn,0.002413
Brandi,0.002359
Kristen,0.002348
Veronica,0.002345
Anna,0.002339
Catherine,0.002336
Courtney,0.002314
Michele,0.002257
Denise,0.00224
Kathleen,0.00222
Teresa,0.002219
Heidi,0.002214
Kristin,0.002193
Kristina,0.002153
Robin,0.002087
Samantha,0.001998
Valerie,0.001988
Renee,0.001982
Gina,0.001965
Nancy,0.00196
Vanessa,0.00195
Brenda,0.001917
Jacqueline,0.001914
Tamara,0.001898
Mandy,0.001887
Sharon,0.00188
Melinda,0.001852
Beth,0.001803
Theresa,0.001773
Linda,0.001768
Diana,0.001732
Barbara,0.001729
Pamela,0.001723
Erika,0.001718
Kristi,0.001701
Jodi,0.001661
Ashley,0.001644
Victoria,0.001644
Jenny,0.001634
Deborah,0.001627
Lindsay,0.001602
Margaret,0.001597
Leah,0.001574
Donna,0.001572
Lauren,0.00155
Natasha,0.001524
Katie,0.001523
Kelli,0.001499
Ann,0.001491
Summer,0.001487
Kara,0.00147
Alison,0.001446
Suzanne,0.001441
Anne,0.001429
Regina,0.001414
Latoya,0.001411
Katrina,0.001397
Aimee,0.001392
Felicia,0.001349
Carolyn,0.001334
Kari,0.001316
Rhonda,0.001316
Cindy,0.001313
Angel,0.001299
Cheryl,0.001291
Yolanda,0.001291
Joy,0.001277
Carla,0.001277
Deanna,0.001276
Shawna,0.001265
Sherry,0.00126
Molly,0.001257
Julia,0.001255
Nichole,0.001255
Paula,0.001241
Colleen,0.001214
Debra,0.001194
Jaclyn,0.00118
Janet,0.001179
Marie,0.001159
Brooke,0.001137
Shelly,0.001123
Kendra,0.001078
Meredith,0.001075
Krista,0.001072
Laurie,0.001072
Kristie,0.001069
Christie,0.001068
Tamika,0.001031
Adrienne,0.00103
Cassandra,0.001016
Monique,0.001015
Trisha,0.001008
Sheila,0.001006
Diane,0.001002
Bridget,9.98e-4
Carmen,9.91e-4
Marisa,9.78e-4
Shanna,9.78e-4
Latasha,9.71e-4
Virginia,9.71e-4
Martha,9.67e-4
Toni,9.67e-4
Joanna,9.5e-4
Kristine,9.5e-4
Aisha,9.37e-4
Bethany,9.31e-4
Farrah,9.22e-4
Anita,9.2e-4
Robyn,9.18e-4
Kelley,9.14e-4
Jody,9.14e-4
Kellie,9.14e-4
Tracey,9.14e-4
Shana,9.11e-4
Stacie,9.04e-4
Rachael,9.03e-4
Keri,8.97e-4
Kerri,8.75e-4
Cara,8.58e-4
Kathy,8.55e-4
Angie,8.45e-4
Terri,8.45e-4
Lindsey,8.41e-4
Sonya,8.4e-4
Tabitha,8.37e-4
Melody,8.35e-4
Sonia,8.33e-4
Carol,8.18e-4
Bonnie,8.14e-4
Rebekah,8.08e-4
Alisha,7.99e-4
Kerry,7.9e-4
Candice,7.73e-4
Tricia,7.64e-4
