name,percent
Mary,0.057814
Dorothy,0.030553
Helen,0.027211
Margaret,0.022242
Ruth,0.020147
Virginia,0.014871
Mildred,0.013972
Betty,0.013789
Frances,0.012497
Elizabeth,0.01235
Anna,0.011313
Evelyn,0.01116
Doris,0.010284
Marie,0.009764
Alice,0.009345
Marjorie,0.00876
Florence,0.008373
Irene,0.008308
Lillian,0.007632
Rose,0.007306
Martha,0.007237
Louise,0.007177
Catherine,0.00694
Gladys,0.006887
Jean,0.006715
Ruby,0.006514
Edna,0.006489
Josephine,0.006353
Eleanor,0.006294
Thelma,0.006128
Lucille,0.006014
Ethel,0.00594
Edith,0.005928
Hazel,0.005733
Grace,0.005653
Annie,0.00563
Pauline,0.00558
Lois,0.005394
Bernice,0.004835
Barbara,0.0047
Beatrice,0.004663
Esther,0.004631
Marion,0.004543
Shirley,0.004448
Clara,0.00438
Gertrude,0.00418
Jane,0.004056
Rita,0.004032
June,0.004028
Katherine,0.004027
Norma,0.003989
Emma,0.003962
Ann,0.003951
Sarah,0.003925
Elsie,0.003813
Agnes,0.003754
Juanita,0.003734
Julia,0.003701
Bertha,0.003602
Phyllis,0.003588
Lorraine,0.003543
Geraldine,0.003535
Eva,0.003378
Kathryn,0.003282
Pearl,0.00326
Viola,0.003248
Ida,0.003238
Vivian,0.00321
Marian,0.003174
Anne,0.003131
Laura,0.003119
Wilma,0.002986
Myrtle,0.002961
Willie,0.002924
Bessie,0.002873
Vera,0.002838
Maxine,0.002837
Alma,0.002805
Charlotte,0.002805
Nellie,0.002744
Violet,0.002711
Audrey,0.002685
Kathleen,0.002673
Patricia,0.002641
Stella,0.002608
Mabel,0.002607
Nancy,0.002597
Sylvia,0.002576
Ella,0.002529
Genevieve,0.002528
Jessie,0.002519
Leona,0.002508
Lucy,0.002469
Lillie,0.002435
Ellen,0.002393
Minnie,0.002343
Elaine,0.002282
Marguerite,0.002265
Jennie,0.002259
Eileen,0.002237
Wanda,0.002139
Gloria,0.002132
Opal,0.002121
Lena,0.002116
Mattie,0.002112
Margie,0.002107
Theresa,0.00204
