name,percent
Robert,0.052875
John,0.04966
William,0.046296
James,0.045745
Charles,0.025687
George,0.023086
Joseph,0.021374
Richard,0.020215
Edward,0.017419
Donald,0.016668
Thomas,0.014494
Frank,0.013328
Paul,0.012307
Harold,0.011814
Raymond,0.010801
Walter,0.010535
Jack,0.01043
Henry,0.009229
Kenneth,0.008802
Arthur,0.008676
Albert,0.008265
David,0.007747
Harry,0.007483
Eugene,0.007403
Ralph,0.00735
Howard,0.006228
Willie,0.006174
Carl,0.006134
Louis,0.005896
Clarence,0.005791
Earl,0.005598
Roy,0.005536
Fred,0.005385
Joe,0.005301
Francis,0.005186
Lawrence,0.004885
Ernest,0.004773
Leonard,0.004743
Anthony,0.004381
Stanley,0.004371
Norman,0.004319
Herbert,0.004277
Alfred,0.004165
Daniel,0.003957
Gerald,0.003917
Samuel,0.00383
Calvin,0.003737
Bernard,0.003698
Billy,0.003656
Melvin,0.003601
Marvin,0.003549
Leroy,0.003373
Russell,0.003303
Leo,0.003278
Michael,0.003267
Andrew,0.003139
Edwin,0.003088
Floyd,0.00306
Clifford,0.002983
Peter,0.002928
Elmer,0.002919
Lloyd,0.002886
Theodore,0.002801
Ray,0.002794
Frederick,0.002678
Warren,0.002563
Vernon,0.00253
Clyde,0.002521
Herman,0.002515
Alvin,0.002408
Vincent,0.002405
Gordon,0.002387
Chester,0.002364
Wayne,0.002357
Philip,0.002327
Leon,0.002292
Glenn,0.002268
Lewis,0.002247
Charlie,0.002239
Milton,0.002234
Lester,0.00222
Lee,0.002199
Martin,0.002096
Bill,0.002065
Jesse,0.002064
Cecil,0.001994
Dale,0.001994
Harvey,0.001903
Victor,0.001837
Roger,0.001826
Sam,0.001821
Wallace,0.001804
Benjamin,0.001797
Allen,0.001771
Arnold,0.001715
Edgar,0.001572
Willard,0.001556
Roland,0.001549
Oscar,0.00153
Johnnie,0.001516
Eddie,0.001507
Claude,0.001472
Ronald,0.001455
Douglas,0.001452
Don,0.001444
Gilbert,0.001439
Jerry,0.001411
Everett,0.001407
Marion,0.001403
Wilbur,0.001386
Maurice,0.001376
Gene,0.001375
Jerome,0.001358
Manuel,0.001349
Junior,0.001343
Homer,0.001342
Glen,0.001336
Leslie,0.00132
Curtis,0.001315
Virgil,0.001305
Jimmie,0.001286
Stephen,0.001282
Jessie,0.001276
Hubert,0.001266
Jose,0.001262
Morris,0.001216
Hugh,0.001206
Max,0.001203
Bob,0.001186
Bruce,0.001179
Sidney,0.001169
Luther,0.001164
Nicholas,0.001162
Franklin,0.001126
Wesley,0.0011
Rudolph,0.00108
Alexander,0.001063
Tom,0.001057
Dean,0.001041
Willis,0.001039
Irving,0.001016
Johnny,0.001014
Patrick,0.001
Steve,9.93e-4
Keith,9.91e-4
Horace,9.86e-4
Jim,9.78e-4
Earnest,9.57e-4
Bobby,9.44e-4
Julius,9.42e-4
Ben,9.1e-4
Oliver,9.1e-4
Edmund,9.04e-4
Lyle,8.81e-4
Salvatore,8.74e-4
Billie,8.57e-4
Guy,8.48e-4
Tony,8.47e-4
Otis,8.33e-4
Phillip,8.17e-4
Orville,8.12e-4
Clayton,8.1e-4
Archie,7.98e-4
Mike,7.87e-4
Jacob,7.85e-4
Alex,7.82e-4
Angelo,7.8e-4
Bennie,7.8e-4
Duane,7.79e-4
Delbert,7.78e-4
Clifton,7.74e-4
Clinton,7.47e-4
Leland,7.45e-4
Matthew,7.28e-4
Merle,7.28e-4
Marshall,7.21e-4
Dennis,7.16e-4
Nathaniel,7.03e-4
Wilbert,6.99e-4
Alan,6.98e-4
Dewey,6.94e-4
Jay,6.84e-4
Ira,6.83e-4
Dan,6.69e-4
Ivan,6.55e-4
Wilfred,6.4e-4
Ervin,6.39e-4
Nelson,6.36e-4
Carroll,6.35e-4
Emil,6.32e-4
Larry,6.3e-4
Jesus,6.28e-4
Juan,6.26e-4
Allan,6.26e-4
Alton,6.21e-4
Julian,6.21e-4
Irvin,6.17e-4
Lonnie,6.14e-4
Jimmy,6.13e-4
Tommy,6.12e-4
Lowell,6.11e-4
Antonio,6.04e-4
Nick,5.99e-4
Sylvester,5.99e-4
Wendell,5.92e-4
Isaac,5.89e-4
Rufus,5.86e-4
Elbert,5.82e-4
Ted,5.81e-4
Seymour,5.79e-4
Forrest,5.66e-4
Mark,5.66e-4
Pete,5.63e-4
Freddie,5.59e-4
Aaron,5.58e-4
Loren,5.55e-4
Felix,5.37e-4
Malcolm,5.36e-4
Nathan,5.34e-4
Ellis,5.31e-4
Norbert,5.28e-4
Burton,5.19e-4
Eldon,5.18e-4
Myron,5.13e-4
Karl,5.11e-4
Murray,5.09e-4
Owen,5.06e-4
Emmett,5.03e-4
Mack,4.96e-4
Elwood,4.94e-4
Perry,4.94e-4
