name,percent
Mary,0.045719
Barbara,0.028681
Linda,0.028115
Patricia,0.026991
Carol,0.022296
Sandra,0.019051
Nancy,0.016992
Judith,0.016417
Sharon,0.016407
Betty,0.01445
Carolyn,0.013668
Judy,0.012528
Susan,0.011948
Shirley,0.011945
Margaret,0.01194
Karen,0.011669
Donna,0.011101
Joyce,0.010808
Dorothy,0.009795
Kathleen,0.009522
Janet,0.009214
Joan,0.008726
Elizabeth,0.008073
Diane,0.007842
Gloria,0.007294
Virginia,0.007236
Marilyn,0.007125
Janice,0.007124
Martha,0.006829
Brenda,0.006586
Helen,0.006362
Ruth,0.006347
Frances,0.006203
Bonnie,0.006185
Beverly,0.006069
Cheryl,0.005836
Jean,0.005596
Alice,0.0052
Ann,0.005183
Phyllis,0.00514
Jane,0.004805
Doris,0.004623
Carole,0.00459
Pamela,0.004543
Peggy,0.004403
Elaine,0.004117
Lois,0.00405
Marie,0.003877
Catherine,0.003849
Charlotte,0.003608
Connie,0.003509
Rose,0.003443
Geraldine,0.003409
Rita,0.003315
Gail,0.003312
Joanne,0.003311
Evelyn,0.003301
Wanda,0.003244
Sally,0.003215
Diana,0.003157
Jo,0.003094
Sue,0.002955
Ellen,0.002926
Jacqueline,0.002911
Joann,0.00291
Norma,0.002827
Sarah,0.002823
Kathryn,0.002821
Louise,0.00281
Roberta,0.002741
Annie,0.002732
Patsy,0.002728
Eileen,0.002669
Anna,0.002662
Christine,0.002627
Katherine,0.002583
Darlene,0.002581
Suzanne,0.002533
Glenda,0.002462
Maria,0.002461
Mildred,0.002423
Paula,0.002423
Sylvia,0.002408
Rebecca,0.002374
Marjorie,0.002358
Anne,0.002348
Ruby,0.002334
Kay,0.002323
Marcia,0.0023
Dianne,0.002273
Irene,0.002255
Dolores,0.002251
Lorraine,0.002229
Juanita,0.002165
Anita,0.002069
Theresa,0.002062
Delores,0.00202
Loretta,0.002011
Rosemary,0.002011
Sherry,0.002001
Arlene,0.001987
Julia,0.001966
Sheila,0.001949
Constance,0.001926
Cynthia,0.001881
Marlene,0.00188
Maureen,0.001858
Jeanne,0.001824
Charlene,0.001779
Kathy,0.001771
Marsha,0.001756
Edna,0.001747
Lynda,0.00173
Georgia,0.001722
Josephine,0.001702
Lynn,0.001653
Jeanette,0.001649
Emma,0.001647
Laura,0.001643
Claudia,0.001624
June,0.001611
Eleanor,0.001604
Edith,0.001594
Pauline,0.001561
Wilma,0.00156
Lillian,0.00155
Ethel,0.001505
Andrea,0.001484
Vivian,0.001481
Margie,0.001471
Thelma,0.001458
Lucille,0.001452
Florence,0.001445
Clara,0.001416
Grace,0.001408
Sara,0.001395
Gladys,0.00139
Willie,0.001381
Victoria,0.00133
Marion,0.001317
Yvonne,0.001314
Billie,0.001287
Maryann,0.001258
Bobbie,0.00125
Annette,0.001218
Rosa,0.001218
Hazel,0.001217
Eva,0.001212
Bernice,0.001211
Audrey,0.001203
Bertha,0.001188
Esther,0.001183
Maxine,0.00117
Pat,0.001163
Marian,0.00116
Beatrice,0.001157
Ella,0.001151
Priscilla,0.001151
Lillie,0.001116
Gwendolyn,0.001116
Vicki,0.001103
Julie,0.001083
Joy,0.001066
Paulette,0.001048
Faye,9.9e-4
Ida,9.74e-4
Deanna,9.55e-4
Deborah,9.48e-4
Harriet,9.23e-4
Emily,9.17e-4
Jackie,9.17e-4
Rachel,9.14e-4
Gayle,9.03e-4
Lynne,8.97e-4
Minnie,8.95e-4
Alma,8.9e-4
Caroline,8.89e-4
Jessie,8.86e-4
Teresa,8.84e-4
Lucy,8.81e-4
Leslie,8.8e-4
Penny,8.8e-4
Marianne,8.76e-4
Vera,8.69e-4
Mattie,8.65e-4
Janie,8.52e-4
Michele,8.47e-4
Veronica,8.32e-4
Bessie,8.19e-4
Rosalie,8.03e-4
Johnnie,8.01e-4
Elsie,8e-4
Rosie,7.93e-4
Jill,7.59e-4
Bernadette,7.57e-4
Rosemarie,7.5e-4
Carrie,7.47e-4
Stella,7.46e-4
Nellie,7.39e-4
Claire,7.38e-4
Angela,7.37e-4
Nina,7.37e-4
Bonita,7.17e-4
Patty,7.17e-4
Jacquelyn,7.13e-4
Agnes,7.04e-4
Sheryl,6.95e-4
Carmen,6.92e-4
Dixie,6.92e-4
Regina,6.91e-4
Velma,6.87e-4
Jeannette,6.81e-4
Susie,6.79e-4
Dora,6.76e-4
Geneva,6.71e-4
Terry,6.7e-4
Valerie,6.7e-4
Madeline,6.65e-4
Lana,6.61e-4
Stephanie,6.56e-4
Leona,6.55e-4
Deloris,0.00064899999999999995
Naomi,6.42e-4
Mae,6.35e-4
Nora,6.17e-4
Ernestine,6.11e-4
Alberta,6.08e-4
Sandy,6.01e-4
Dianna,6e-4
Lola,6e-4
Cora,5.97e-4
Gertrude,5.96e-4
Lydia,5.92e-4
Viola,5.83e-4
Marguerite,5.59e-4
Toni,5.58e-4
Christina,5.56e-4
Pearl,5.54e-4
Beth,5.5e-4
Hattie,5.49e-4
Hilda,5.45e-4
Daisy,5.42e-4
Antoinette,5.36e-4
Janis,5.34e-4
Verna,5.34e-4
Olivia,5.34e-4
Lena,5.31e-4
Colleen,5.3e-4
Sharron,5.29e-4
Carla,5.29e-4
Bettie,5.28e-4
Myra,5.27e-4
Lula,5.25e-4
Iris,5.24e-4
Eunice,5.23e-4
Bettye,5.2e-4
Miriam,5.19e-4
Cecilia,5.18e-4
Irma,5.14e-4
